type, ID, HMMR
digestive_system, WP_013619418.1, GH2
digestive_system, WP_013616215.1, CE1
digestive_system, WP_013617294.1, CBM48-CE1
digestive_system, WP_041584412.1, CE7
digestive_system, WP_041584311.1, CE2
digestive_system, WP_013617711.1, GH76
digestive_system, WP_013618889.1, GH2-CBM32
digestive_system, WP_013616331.1, GT5
digestive_system, WP_013618918.1, CE14
digestive_system, WP_013617512.1, GH2
digestive_system, WP_013618617.1, GH105
digestive_system, WP_013618887.1, PL11
digestive_system, WP_013616934.1, GH43
digestive_system, WP_013618903.1, GH28
digestive_system, WP_013618710.1, GH43
digestive_system, WP_013617470.1, CE1
digestive_system, WP_013618325.1, GT13
digestive_system, WP_013617697.1, GH36
digestive_system, WP_013617366.1, CE2
digestive_system, WP_013616749.1, GH66
digestive_system, WP_013616867.1, CBM40
digestive_system, WP_013619325.1, GH24
digestive_system, WP_041584067.1, GH105
digestive_system, WP_041584107.1, GT28
digestive_system, WP_013616199.1, GH35-CBM32
digestive_system, WP_013618364.1, GH92
digestive_system, WP_013617379.1, GH23
digestive_system, WP_013617623.1, GT2
digestive_system, WP_013616875.1, GH92
digestive_system, WP_013616873.1, GH92
digestive_system, WP_014546434.1, GH43-CBM6-CBM6
digestive_system, WP_015731884.1, GH23
digestive_system, WP_015732379.1, GT4
digestive_system, WP_014545610.1, GH77
digestive_system, WP_015731951.1, GH8
digestive_system, WP_014545722.1, GT2
digestive_system, WP_041260189.1, GH9
digestive_system, WP_014546421.1, GH3
digestive_system, WP_014544994.1, GH43
digestive_system, WP_015732177.1, PL1
digestive_system, WP_014546743.1, GH16
digestive_system, WP_012820244.1, GT2
digestive_system, WP_015732052.1, GH5
digestive_system, WP_014546130.1, GT4
digestive_system, WP_014545442.1, GH57
digestive_system, WP_014546687.1, GH9
digestive_system, WP_015732369.1, GT2
digestive_system, WP_014546260.1, GT2
digestive_system, WP_014547089.1, CE12-CBM35
digestive_system, WP_014546655.1, GH43-CBM13
digestive_system, WP_014545064.1, AA6
digestive_system, WP_015732377.1, GT4
digestive_system, WP_015731880.1, GT2
digestive_system, WP_014547333.1, GT2
digestive_system, WP_014546880.1, GT4
digestive_system, WP_012820376.1, GT2
digestive_system, WP_014546979.1, CE15
digestive_system, WP_041260204.1, GH3
digestive_system, WP_014547068.1, CBM63
digestive_system, WP_015732286.1, CE1-CBM4
digestive_system, WP_012820049.1, GH8
digestive_system, WP_014545468.1, GT4
digestive_system, WP_014546440.1, CE1-CBM4
digestive_system, WP_014546992.1, GH5
digestive_system, WP_014546162.1, GH45
digestive_system, WP_015732357.1, CBM50
digestive_system, WP_012820228.1, CBM9
digestive_system, WP_014547251.1, GT4
digestive_system, WP_014546519.1, CE10
digestive_system, WP_014547275.1, GT2
digestive_system, WP_015731858.1, GH109
digestive_system, WP_014547225.1, GH43-CBM35-CBM6
digestive_system, WP_012820243.1, GT39-CBM51
digestive_system, WP_014545970.1, GT51
digestive_system, WP_014546702.1, GT2
digestive_system, WP_014546442.1, GH27-CBM6
digestive_system, WP_014545781.1, GH16
digestive_system, WP_015731804.1, GH57
digestive_system, WP_015732506.1, CBM48-GH13
digestive_system, WP_012820346.1, GT2
digestive_system, WP_014547270.1, GT2-GH105
digestive_system, WP_014547280.1, GT4
digestive_system, WP_014545498.1, CBM35-GH26
digestive_system, WP_014546488.1, CE10
digestive_system, WP_015732399.1, GT2
digestive_system, WP_012819870.1, CE10
digestive_system, WP_014545194.1, CE11
digestive_system, WP_015732460.1, GH5-CBM4
digestive_system, WP_014545066.1, GH16
digestive_system, WP_014546666.1, GH5
digestive_system, WP_014546648.1, CBM67-PL1-CBM44
digestive_system, WP_041260028.1, GH23
digestive_system, WP_014546589.1, CE1
digestive_system, WP_014546443.1, PL9-CBM6
digestive_system, WP_012820056.1, GT28
digestive_system, WP_012820236.1, GH9
digestive_system, WP_014546437.1, CE6-CBM6
digestive_system, WP_014546458.1, GH10-CBM6
digestive_system, WP_014546210.1, GH5
digestive_system, WP_015732116.1, GH8
digestive_system, WP_015731802.1, GH5
digestive_system, WP_015732172.1, PL9
digestive_system, WP_014545481.1, GT4
digestive_system, WP_014546656.1, GH43-CBM35-CBM6
digestive_system, WP_014545007.1, GH94
digestive_system, WP_014545579.1, GT1
digestive_system, WP_012820275.1, CBM50
digestive_system, WP_012820235.1, GH9
digestive_system, WP_014546211.1, CBM11
digestive_system, WP_014547223.1, GH43
digestive_system, WP_014545983.1, GH26
digestive_system, WP_014545461.1, GT2
digestive_system, WP_014547250.1, GT4
digestive_system, WP_014546333.1, GH5-GT2
digestive_system, WP_014546608.1, CE1
digestive_system, WP_014545709.1, GT2
digestive_system, WP_015732201.1, GH109
digestive_system, WP_012820340.1, PL14
digestive_system, WP_014545944.1, GH5
digestive_system, WP_015732138.1, GH9
digestive_system, WP_014545497.1, CBM35-GH26
digestive_system, WP_014547075.1, GH53
digestive_system, WP_014546316.1, CE2
digestive_system, WP_014546250.1, CE1
digestive_system, WP_012819941.1, GT2
digestive_system, WP_015731984.1, CE3
digestive_system, WP_014545027.1, GH30
digestive_system, WP_014546712.1, GH109
digestive_system, WP_014546846.1, GH11
digestive_system, WP_014546871.1, GH5
digestive_system, WP_014546699.1, GT2
digestive_system, WP_014546944.1, GT2
digestive_system, WP_014546432.1, GH43-CBM6-CBM6
digestive_system, WP_014546632.1, CE4
digestive_system, WP_014546653.1, GH53-CBM35
digestive_system, WP_014545209.1, CBM11-CBM11-CBM11-GH51
digestive_system, WP_014545092.1, GH23-CBM50-CBM50-CBM50-CBM50-CBM50
digestive_system, WP_014545484.1, GT2
digestive_system, WP_014545488.1, GH57
digestive_system, WP_014545642.1, GH127
digestive_system, WP_014547142.1, GH5
digestive_system, WP_014546438.1, CE1
digestive_system, WP_014546814.1, CE3
digestive_system, WP_014547079.1, GH18
digestive_system, WP_012819928.1, GT2
digestive_system, WP_015732332.1, CE6-CBM6
digestive_system, WP_014546652.1, CE12
digestive_system, WP_014546118.1, GH45
digestive_system, WP_014545482.1, GT8
digestive_system, WP_014546222.1, CBM48
digestive_system, WP_012819902.1, CBM30-GH9
digestive_system, WP_014546208.1, GT2
digestive_system, WP_014545036.1, GH43-CBM6-CBM6
digestive_system, WP_015732260.1, GH74-GH74-GH74-GH74
digestive_system, WP_014547224.1, GH43-CBM35
digestive_system, WP_014546216.1, GH18
digestive_system, WP_015731803.1, CBM35-GH26
digestive_system, WP_014546593.1, GH13
digestive_system, WP_014546330.1, GT39
digestive_system, WP_012820344.1, GT2
digestive_system, WP_015732186.1, GT32
digestive_system, WP_012820165.1, GH44
digestive_system, WP_014546436.1, CE6-CBM6
digestive_system, WP_014546119.1, GH45
digestive_system, WP_014545609.1, GH13
digestive_system, WP_012820313.1, GH8
digestive_system, WP_014546217.1, CBM30-GH9
digestive_system, WP_014547185.1, GH8
digestive_system, WP_014546435.1, GH30-CBM35-CBM6
digestive_system, WP_015732275.1, PL1
digestive_system, WP_014546948.1, CE6
digestive_system, WP_014546717.1, GH3
digestive_system, WP_014545520.1, AA6
digestive_system, WP_014546202.1, GT5
digestive_system, WP_014546732.1, CBM32
digestive_system, WP_014546433.1, GH43-CBM6-CBM6
digestive_system, WP_014547042.1, GH16-CBM13
digestive_system, WP_012820285.1, GT4
digestive_system, WP_014546939.1, GH10-GH10
digestive_system, WP_014547215.1, CE3
digestive_system, WP_012820204.1, GH11-GH11
digestive_system, WP_015732368.1, GT4
digestive_system, WP_014546711.1, GT2
digestive_system, WP_015731795.1, GT32
digestive_system, WP_015732450.1, CBM13
digestive_system, WP_015732297.1, CBM54-CE1
digestive_system, WP_014546600.1, GT30
digestive_system, WP_014545453.1, CE8-CBM35
digestive_system, WP_014546890.1, GH30
digestive_system, WP_015732107.1, GH43-CBM6-CBM6
digestive_system, WP_014546455.1, GH2
digestive_system, WP_015732315.1, CE12-CBM35
digestive_system, WP_014546747.1, GT35
digestive_system, WP_015732274.1, GH9
digestive_system, WP_014547331.1, GT2
digestive_system, WP_012820083.1, GH8
digestive_system, WP_014545646.1, GH5
digestive_system, WP_014546360.1, CBM35-GH26
digestive_system, WP_012820231.1, GH54-CBM6
digestive_system, WP_014545179.1, GH5
digestive_system, WP_012820057.1, CBM51
digestive_system, WP_014546661.1, PL11
digestive_system, WP_014545670.1, GH39-CBM6
digestive_system, WP_014546439.1, GH43-CBM6
digestive_system, WP_014545452.1, PL10-CBM35
digestive_system, WP_014545702.1, GT26
digestive_system, WP_014547253.1, GT2
digestive_system, WP_012819907.1, GT51
digestive_system, WP_012820408.1, GT28
digestive_system, WP_014546651.1, GH43-CBM61-CBM35
digestive_system, WP_014546457.1, GH5-CBM6
digestive_system, WP_015732476.1, CBM4-GH10
digestive_system, WP_014545048.1, GH30
digestive_system, WP_014546654.1, GH43-CBM13
digestive_system, WP_014545211.1, CE1
digestive_system, WP_015732316.1, PL1
digestive_system, WP_014546388.1, AA6
digestive_system, WP_014545459.1, GT19
digestive_system, WP_015732442.1, GH9
digestive_system, WP_014545546.1, GH5
digestive_system, WP_014546459.1, GH10-CBM6
digestive_system, WP_014546525.1, AA6
digestive_system, WP_014545721.1, GT32
digestive_system, WP_014547057.1, GH11
digestive_system, WP_014546456.1, GH95-CBM6
digestive_system, WP_049858405.1, GT2
digestive_system, WP_015731812.1, GH10
digestive_system, WP_014547298.1, GH116
digestive_system, WP_012820018.1, PL1
digestive_system, WP_014546469.1, CE4
digestive_system, WP_014546659.1, PL1
digestive_system, WP_014546592.1, CBM4
digestive_system, WP_014546251.1, CE1
digestive_system, WP_015732319.1, CE4-CBM6
digestive_system, WP_015732113.1, GH10-CBM6
digestive_system, WP_014547171.1, PL1-CBM35
digestive_system, WP_014545148.1, GH2
digestive_system, WP_014546594.1, GH45
digestive_system, WP_014546644.1, GT2
digestive_system, WP_049858415.1, GT2
digestive_system, WP_015731814.1, GH10
digestive_system, WP_041260167.1, CBM51
digestive_system, WP_014544916.1, CE6
digestive_system, WP_013546183.1, GT87
digestive_system, WP_013546489.1, GT4
digestive_system, WP_013546089.1, GH3
digestive_system, WP_013548561.1, CBM48-GH13
digestive_system, WP_013546242.1, PL5-GH88
digestive_system, WP_013545673.1, CBM20-CBM20-GH77
digestive_system, WP_013547148.1, GH3-CBM32
digestive_system, WP_013547212.1, GH88
digestive_system, WP_013548422.1, CE9
digestive_system, WP_013547274.1, GH13
digestive_system, WP_013547685.1, GT2
digestive_system, WP_041579095.1, CE7
digestive_system, WP_013548428.1, GH84-CBM32
digestive_system, WP_013546186.1, GT32
digestive_system, WP_013547545.1, GT4
digestive_system, WP_013546871.1, AA6
digestive_system, WP_041579677.1, CE12
digestive_system, WP_013546163.1, GH3
digestive_system, WP_013545751.1, CBM50
digestive_system, WP_013548237.1, GT51
digestive_system, WP_013546834.1, PL22
digestive_system, WP_041579396.1, PL22-PL22-CE1
digestive_system, WP_041579878.1, GH25
digestive_system, WP_013546488.1, GT4
digestive_system, WP_013546909.1, AA6
digestive_system, WP_013547514.1, GT28
digestive_system, WP_013547569.1, GH33
digestive_system, WP_013546211.1, CBM9
digestive_system, WP_013546852.1, GH23-CBM50
digestive_system, WP_013548325.1, GH2
digestive_system, WP_013545918.1, CBM32
digestive_system, WP_013546630.1, GH43
digestive_system, WP_041579201.1, GT2
digestive_system, WP_013547632.1, AA6
digestive_system, WP_013548538.1, AA6
digestive_system, WP_013545884.1, GH2
digestive_system, WP_013548010.1, GT2
digestive_system, WP_013546187.1, GT2
digestive_system, WP_013548582.1, GH13
digestive_system, WP_013545871.1, CE3
digestive_system, WP_013546639.1, GH31
digestive_system, WP_013548855.1, CE4
digestive_system, WP_013547266.1, GH97
digestive_system, WP_013546204.1, GH88
digestive_system, WP_013545792.1, GH31-CBM32
digestive_system, WP_013547205.1, PL13
digestive_system, WP_013547927.1, GH13
digestive_system, WP_041579886.1, GT2
digestive_system, WP_013548479.1, GT4
digestive_system, WP_041579367.1, GT2
digestive_system, WP_013546858.1, GT19
digestive_system, WP_013546958.1, GH20
digestive_system, WP_013547574.1, GH73-CBM50-CBM50
digestive_system, WP_041579439.1, GH20
digestive_system, WP_013547261.1, GH16
digestive_system, WP_013547686.1, GT2
digestive_system, WP_013547070.1, GH92
digestive_system, WP_013547285.1, GH109
digestive_system, WP_013548005.1, PL12
digestive_system, WP_013546047.1, CE3
digestive_system, WP_041579608.1, GH43
digestive_system, WP_041579129.1, GH35
digestive_system, WP_013545872.1, GH76
digestive_system, WP_013547056.1, GT5
digestive_system, WP_013545730.1, GH92
digestive_system, WP_013548134.1, GT2
digestive_system, WP_013546110.1, GH2
digestive_system, WP_013546241.1, GH2-CBM57
digestive_system, WP_049778952.1, GH2
digestive_system, WP_013545912.1, GH16
digestive_system, WP_013545919.1, CBM32
digestive_system, WP_013546039.1, GT2
digestive_system, WP_013547083.1, GH130
digestive_system, WP_013545874.1, GH130
digestive_system, WP_013547080.1, GH92
digestive_system, WP_013548130.1, GT2
digestive_system, WP_013546221.1, PL8
digestive_system, WP_013547262.1, GH3
digestive_system, WP_049778931.1, GT2
digestive_system, WP_013546658.1, GT30
digestive_system, WP_013546353.1, GH16
digestive_system, WP_013546405.1, CE4
digestive_system, WP_013546164.1, CBM48-CE1
digestive_system, WP_013548009.1, CE4
digestive_system, WP_013548132.1, GT2
digestive_system, WP_013545683.1, GT2
digestive_system, WP_013548763.1, GH18
digestive_system, WP_013546223.1, PL8
digestive_system, WP_013547076.1, GH29
digestive_system, WP_013548444.1, GH110
digestive_system, WP_013547609.1, GT2
digestive_system, WP_013548230.1, GH36
digestive_system, WP_013547722.1, GT2
digestive_system, WP_013547319.1, GH18
digestive_system, WP_013547534.1, GT4
digestive_system, WP_013546485.1, GT2
digestive_system, WP_013545885.1, GH3
digestive_system, WP_013546185.1, GT2
digestive_system, WP_013547218.1, PL15
digestive_system, WP_013547068.1, GH92
digestive_system, WP_013547753.1, GH20
digestive_system, WP_013546109.1, GH29-CBM32
digestive_system, WP_013546486.1, GT4
digestive_system, WP_041579475.1, CE1
digestive_system, WP_013548235.1, CE9
digestive_system, WP_013546251.1, GH30
digestive_system, WP_013547584.1, GT35
digestive_system, WP_013546938.1, AA6
digestive_system, WP_013547607.1, GT2
digestive_system, WP_013546147.1, GH29
digestive_system, WP_013548640.1, GH32
digestive_system, WP_013546148.1, CBM9
digestive_system, WP_013546490.1, GT4
digestive_system, WP_013547603.1, GT2
digestive_system, WP_013547720.1, GT4
digestive_system, WP_013546422.1, GH2-CBM32
digestive_system, WP_013546018.1, GH89
digestive_system, WP_013547604.1, GT2
digestive_system, WP_041579198.1, GH109
digestive_system, WP_013548745.1, GH9
digestive_system, WP_013547079.1, GH3
digestive_system, WP_013548670.1, GH29
digestive_system, WP_013547931.1, CBM48-GH13
digestive_system, WP_041579632.1, CE10
digestive_system, WP_049778950.1, GH63
digestive_system, WP_013547612.1, GT4
digestive_system, WP_013548587.1, GH53
digestive_system, WP_013545675.1, GH23
digestive_system, WP_013546250.1, GH5
digestive_system, WP_013545791.1, GH109
digestive_system, WP_013548169.1, GT2
digestive_system, WP_013546144.1, GH63
digestive_system, WP_041579734.1, GT5-GT4
digestive_system, WP_013546184.1, GT4
digestive_system, WP_013546593.1, GT83
digestive_system, WP_013547653.1, GT2
digestive_system, WP_013546191.1, GT9
digestive_system, WP_013545881.1, GH5
digestive_system, WP_013546288.1, GH43
digestive_system, WP_013547054.1, GH57
digestive_system, WP_013547078.1, GH29
digestive_system, WP_013548004.1, GT4
digestive_system, WP_013546492.1, GT14
digestive_system, WP_013547052.1, GH133
digestive_system, WP_013547725.1, GT2
digestive_system, WP_013545892.1, GH3
digestive_system, WP_041579751.1, GT51
digestive_system, WP_013545985.1, GT2
digestive_system, WP_013546189.1, GT2
digestive_system, WP_013547190.1, GH23
digestive_system, WP_013545726.1, GH125
digestive_system, WP_013546249.1, GH3
digestive_system, WP_013547700.1, CBM50-CBM50-CBM50
digestive_system, WP_013545992.1, CBM32
digestive_system, WP_013547255.1, GT2
digestive_system, WP_013548481.1, GT32
digestive_system, WP_013547687.1, GT2
digestive_system, WP_041579631.1, GH27-CBM35
digestive_system, WP_013546458.1, GH29-CBM32
digestive_system, WP_013547801.1, GT4
digestive_system, WP_013546111.1, GH20-CBM32
digestive_system, WP_041579301.1, CBM32
digestive_system, WP_013547807.1, GT4
digestive_system, WP_013548525.1, GH23
digestive_system, WP_013547610.1, GT2
digestive_system, WP_013546410.1, GH123
digestive_system, WP_013547084.1, GH92
digestive_system, WP_013548006.1, GH109
digestive_system, WP_013545891.1, GH3
digestive_system, WP_041579070.1, GH2
digestive_system, WP_013548314.1, GH33
digestive_system, WP_013546723.1, CE10
digestive_system, WP_013547520.1, CE14
digestive_system, WP_013545887.1, GH97
digestive_system, WP_013546243.1, GH2-CBM67
digestive_system, WP_013548324.1, GH20-CBM32
digestive_system, WP_013547213.1, PL12
digestive_system, WP_013546293.1, GH2
digestive_system, WP_041579099.1, GT51
digestive_system, WP_013547761.1, CE10
digestive_system, WP_013548438.1, GT2
digestive_system, WP_013547682.1, GT32
